Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BP,Pos
2011-05-09T00:00:00Z,H,NY,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.233,0.296,0.325,3,lf
2011-05-10T00:00:00Z,H,NY,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.234,0.295,0.347,3,lf
2011-05-12T00:00:00Z,H,NY,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.23,0.306,0.341,3,lf
2011-05-13T00:00:00Z,H,SD,1,4,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0.231,0.309,0.354,3,lf
2011-05-14T00:00:00Z,H,SD,1,5,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.237,0.312,0.378,3,lf
2011-05-15T00:00:00Z,H,SD,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.234,0.316,0.372,3,lf
2011-05-16T00:00:00Z,H,SF,1,4,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0.234,0.319,0.39,3,lf
2011-05-17T00:00:00Z,H,SF,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.234,0.317,0.386,3,lf
2011-05-18T00:00:00Z,A,PHI,1,4,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.242,0.322,0.396,3,lf
2011-05-19T00:00:00Z,A,PHI,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.324,0.404,3,lf
2011-05-20T00:00:00Z,A,MIL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.322,0.401,9,ph
2011-05-21T00:00:00Z,A,MIL,1,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.244,0.32,0.417,3,lf
2011-05-22T00:00:00Z,A,MIL,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.245,0.324,0.415,3,lf
2011-05-24T00:00:00Z,H,ARI,1,4,3,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0.252,0.332,0.454,3,lf
2011-05-24T00:00:00Z,H,ARI,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.251,0.33,0.449,3,lf
2011-05-25T00:00:00Z,H,ARI,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.251,0.328,0.444,3,lf
2011-05-26T00:00:00Z,H,ARI,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.251,0.327,0.44,3,lf
2011-05-27T00:00:00Z,H,STL,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.253,0.33,0.438,3,lf
2011-05-28T00:00:00Z,H,STL,1,4,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.258,0.333,0.445,3,lf
2011-05-29T00:00:00Z,H,STL,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.257,0.33,0.439,3,lf
2011-05-30T00:00:00Z,A,LA,1,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.262,0.336,0.44,3,lf
2011-05-31T00:00:00Z,A,LA,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.256,0.33,0.431,3,lf
2011-06-01T00:00:00Z,A,LA,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.258,0.329,0.429,3,lf
2011-06-03T00:00:00Z,A,SF,1,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0.259,0.332,0.428,3,lf
2011-06-04T00:00:00Z,A,SF,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.259,0.33,0.424,3,lf
2011-06-05T00:00:00Z,A,SF,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.254,0.325,0.416,3,lf
2011-06-06T00:00:00Z,A,SD,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.249,0.32,0.408,1,cf
2011-06-07T00:00:00Z,A,SD,1,3,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.25,0.322,0.412,1,cf
2011-06-08T00:00:00Z,A,SD,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.32,0.407,1,cf
2011-06-09T00:00:00Z,H,LA,1,5,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.257,0.325,0.416,1,cf
2011-06-10T00:00:00Z,H,LA,1,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.268,0.335,0.424,1,cf
2011-06-11T00:00:00Z,H,LA,1,4,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.272,0.34,0.434,1,cf
2011-06-12T00:00:00Z,H,LA,1,5,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0.279,0.344,0.454,1,cf
2011-06-13T00:00:00Z,H,SD,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.278,0.342,0.449,1,cf
2011-06-14T00:00:00Z,H,SD,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.277,0.343,0.446,1,cf
2011-06-15T00:00:00Z,H,SD,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.277,0.342,0.443,1,cf
2011-06-17T00:00:00Z,H,DET,1,4,1,2,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0.28,0.343,0.459,1,cf
2011-06-18T00:00:00Z,H,DET,1,4,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0.28,0.344,0.456,1,cf
2011-06-19T00:00:00Z,H,DET,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.339,0.449,1,cf
2011-06-20T00:00:00Z,A,CLE,1,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.281,0.343,0.452,1,cf
2011-06-21T00:00:00Z,A,CLE,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.285,0.345,0.456,1,cf
2011-06-22T00:00:00Z,A,CLE,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.281,0.341,0.45,1,cf
2011-06-24T00:00:00Z,A,NY,1,4,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.284,0.345,0.457,1,cf
2011-06-25T00:00:00Z,A,NY,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.282,0.345,0.454,1,cf
2011-06-26T00:00:00Z,A,NY,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0.28,0.347,0.451,1,cf
2011-06-27T00:00:00Z,A,CHI,1,4,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0.283,0.349,0.472,1,cf
2011-06-28T00:00:00Z,H,CHI,1,5,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.285,0.351,0.471,1,cf
2011-06-29T00:00:00Z,H,CHI,1,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.291,0.356,0.482,1,cf
2011-06-30T00:00:00Z,H,CHI,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.289,0.354,0.477,1,cf
2011-07-01T00:00:00Z,H,KC,1,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.291,0.358,0.477,1,cf
2011-07-02T00:00:00Z,H,KC,1,4,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.294,0.362,0.484,1,cf
2011-07-03T00:00:00Z,H,KC,1,4,2,2,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0.296,0.363,0.497,1,cf
2011-07-08T00:00:00Z,A,WAS,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.292,0.359,0.491,1,cf
2011-07-09T00:00:00Z,A,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.359,0.491,6,cf
2011-07-10T00:00:00Z,A,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.359,0.491,9,cf
2011-07-16T00:00:00Z,H,MIL,1,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.291,0.357,0.486,1,lf
2011-07-17T00:00:00Z,H,MIL,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.352,0.479,1,lf
2011-07-18T00:00:00Z,H,ATL,1,4,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.286,0.353,0.476,1,lf
2011-07-19T00:00:00Z,H,ATL,1,3,2,1,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0.287,0.356,0.484,1,lf
2011-07-20T00:00:00Z,H,ATL,1,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.288,0.357,0.482,1,lf
2011-07-21T00:00:00Z,H,ATL,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.289,0.358,0.491,1,lf
2011-08-06T00:00:00Z,H,WAS,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291,0.358,0.49,3,rf
2011-08-07T00:00:00Z,H,WAS,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.287,0.354,0.483,3,rf
2011-08-08T00:00:00Z,A,CIN,1,5,1,2,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0.289,0.356,0.49,3,rf
2011-08-09T00:00:00Z,A,CIN,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.285,0.352,0.485,3,rf
2011-08-10T00:00:00Z,A,CIN,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.282,0.349,0.479,3,rf
2011-08-11T00:00:00Z,A,CIN,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28,0.348,0.476,3,rf
2011-08-12T00:00:00Z,A,STL,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.28,0.349,0.482,3,rf
2011-08-13T00:00:00Z,A,STL,1,5,1,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.282,0.35,0.492,3,rf
2011-08-14T00:00:00Z,A,STL,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.282,0.351,0.493,3,cf
2011-08-15T00:00:00Z,H,FLA,1,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.281,0.35,0.492,3,rf
2011-08-16T00:00:00Z,H,FLA,1,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.284,0.353,0.501,3,rf
2011-08-17T00:00:00Z,H,FLA,1,3,2,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0.287,0.355,0.51,3,rf
2011-08-19T00:00:00Z,H,LA,1,3,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0.288,0.357,0.509,3,rf
2011-08-20T00:00:00Z,H,LA,1,5,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.286,0.356,0.505,3,rf
2011-08-21T00:00:00Z,H,LA,1,3,1,1,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0.287,0.358,0.511,3,rf
2011-08-22T00:00:00Z,H,HOU,1,5,2,2,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0.288,0.358,0.52,3,rf
2011-08-23T00:00:00Z,H,HOU,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.288,0.359,0.517,3,rf
2011-08-24T00:00:00Z,H,HOU,1,5,2,2,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0.289,0.36,0.523,3,rf
2011-08-26T00:00:00Z,A,LA,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.289,0.362,0.529,3,rf
2011-08-27T00:00:00Z,A,LA,1,6,2,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.295,0.365,0.531,3,rf
2011-08-28T00:00:00Z,A,LA,1,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.299,0.369,0.535,3,rf
2011-08-29T00:00:00Z,A,ARI,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.297,0.368,0.531,3,rf
2011-08-30T00:00:00Z,A,ARI,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.37,0.534,3,rf
2011-08-31T00:00:00Z,A,ARI,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.301,0.371,0.535,3,rf
2011-09-02T00:00:00Z,A,SD,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.298,0.368,0.53,3,rf
2011-09-03T00:00:00Z,A,SD,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.298,0.369,0.529,3,rf
2011-09-04T00:00:00Z,A,SD,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.296,0.366,0.524,3,rf
2011-09-05T00:00:00Z,H,ARI,1,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.297,0.368,0.524,3,rf
2011-09-06T00:00:00Z,H,ARI,1,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.299,0.369,0.526,3,rf
2011-09-07T00:00:00Z,H,ARI,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.299,0.369,0.53,3,rf
2011-09-09T00:00:00Z,H,CIN,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.297,0.366,0.527,3,rf
2011-09-10T00:00:00Z,H,CIN,1,4,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.299,0.369,0.529,3,rf
2011-09-13T00:00:00Z,A,MIL,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.297,0.367,0.525,3,rf
2011-09-14T00:00:00Z,A,MIL,1,4,1,1,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0.297,0.365,0.529,3,rf
2011-09-15T00:00:00Z,H,SF,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.295,0.363,0.526,3,rf
