Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BP,Pos
2012-05-09T00:00:00Z,A,SD,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0.39,0.578,3,lf
2012-05-11T00:00:00Z,A,LA,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31,0.386,0.575,3,lf
2012-05-12T00:00:00Z,A,LA,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.302,0.382,0.56,3,lf
2012-05-13T00:00:00Z,A,LA,1,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.3,0.378,0.55,3,lf
2012-05-14T00:00:00Z,A,SF,1,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.301,0.386,0.553,3,lf
2012-05-15T00:00:00Z,A,SF,1,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.305,0.386,0.555,3,lf
2012-05-16T00:00:00Z,H,ARI,1,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.303,0.383,0.545,3,lf
2012-05-17T00:00:00Z,H,ARI,1,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.307,0.383,0.54,3,lf
2012-05-18T00:00:00Z,H,SEA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.373,0.525,3,lf
2012-05-19T00:00:00Z,H,SEA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.369,0.517,3,lf
2012-05-20T00:00:00Z,H,SEA,1,5,1,3,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0.304,0.376,0.547,3,lf
2012-05-21T00:00:00Z,A,MIA,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.305,0.379,0.543,3,lf
2012-05-22T00:00:00Z,A,MIA,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.301,0.374,0.538,3,lf
2012-05-23T00:00:00Z,A,MIA,1,4,2,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.306,0.38,0.55,3,lf
2012-05-25T00:00:00Z,A,CIN,1,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.305,0.38,0.549,3,lf
2012-05-26T00:00:00Z,A,CIN,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0.298,0.372,0.536,3,lf
2012-05-27T00:00:00Z,A,CIN,1,4,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0.302,0.375,0.57,3,lf
2012-05-28T00:00:00Z,H,HOU,1,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.305,0.376,0.571,3,lf
2012-05-28T00:00:00Z,H,HOU,1,4,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.309,0.381,0.575,3,lf
2012-05-30T00:00:00Z,H,HOU,1,5,3,4,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0.323,0.391,0.629,3,lf
2012-05-31T00:00:00Z,H,HOU,1,4,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0.332,0.401,0.653,3,lf
2012-06-01T00:00:00Z,H,LA,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.335,0.403,0.649,3,lf
2012-06-02T00:00:00Z,H,LA,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333,0.4,0.641,3,lf
2012-06-03T00:00:00Z,H,LA,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.332,0.397,0.634,3,lf
2012-06-04T00:00:00Z,A,ARI,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0.393,0.623,3,lf
2012-06-05T00:00:00Z,A,ARI,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.324,0.388,0.614,3,lf
2012-06-06T00:00:00Z,A,ARI,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.319,0.386,0.606,3,lf
2012-06-08T00:00:00Z,H,ANA,1,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.318,0.383,0.599,3,lf
2012-06-09T00:00:00Z,H,ANA,1,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.32,0.384,0.608,3,lf
2012-06-10T00:00:00Z,H,ANA,1,5,2,3,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0.326,0.388,0.626,3,lf
2012-06-12T00:00:00Z,H,OAK,1,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.323,0.384,0.616,3,lf
2012-06-14T00:00:00Z,H,OAK,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.322,0.382,0.61,3,lf
2012-06-15T00:00:00Z,A,DET,1,5,1,3,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0.328,0.389,0.622,3,lf
2012-06-16T00:00:00Z,A,DET,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.394,0.629,3,lf
2012-06-20T00:00:00Z,A,PHI,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.337,0.396,0.627,3,lf
2012-06-21T00:00:00Z,A,PHI,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.332,0.39,0.617,3,lf
2012-06-22T00:00:00Z,A,TEX,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.332,0.391,0.617,3,lf
2012-06-23T00:00:00Z,A,TEX,1,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.33,0.388,0.609,3,lf
2012-06-24T00:00:00Z,A,TEX,1,4,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0.328,0.385,0.604,3,lf
2012-06-25T00:00:00Z,H,WAS,1,4,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0.327,0.383,0.599,3,lf
2012-06-26T00:00:00Z,H,WAS,1,3,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.331,0.386,0.603,3,lf
2012-06-27T00:00:00Z,H,WAS,1,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.389,0.605,3,lf
2012-06-28T00:00:00Z,H,WAS,1,5,2,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0.338,0.395,0.605,3,lf
2012-06-29T00:00:00Z,H,SD,1,3,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.338,0.396,0.609,3,lf
2012-06-30T00:00:00Z,H,SD,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0.337,0.394,0.604,3,lf
2012-07-02T00:00:00Z,A,STL,1,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.339,0.398,0.603,3,lf
2012-07-03T00:00:00Z,A,STL,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.338,0.396,0.598,3,lf
2012-07-04T00:00:00Z,A,STL,1,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.34,0.397,0.597,3,lf
2012-07-05T00:00:00Z,A,STL,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.336,0.394,0.589,3,lf
2012-07-06T00:00:00Z,A,WAS,1,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.339,0.398,0.593,3,lf
2012-07-07T00:00:00Z,A,WAS,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.334,0.394,0.585,3,lf
2012-07-08T00:00:00Z,A,WAS,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.33,0.389,0.578,3,lf
2012-07-13T00:00:00Z,H,PHI,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.392,0.581,3,lf
2012-07-14T00:00:00Z,H,PHI,1,4,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.333,0.392,0.58,3,lf
2012-07-15T00:00:00Z,H,PHI,1,4,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0.332,0.391,0.582,3,lf
2012-07-16T00:00:00Z,H,PIT,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.331,0.389,0.578,4,lf
2012-07-17T00:00:00Z,H,PIT,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.334,0.395,0.579,4,lf
2012-07-18T00:00:00Z,H,PIT,1,4,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0.333,0.395,0.584,3,lf
2012-07-20T00:00:00Z,A,SD,1,5,1,2,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0.334,0.395,0.59,3,lf
2012-07-21T00:00:00Z,A,SD,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.331,0.391,0.583,3,lf
2012-07-22T00:00:00Z,A,SD,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.33,0.392,0.58,3,lf
2012-07-23T00:00:00Z,A,ARI,1,4,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0.329,0.391,0.584,3,lf
2012-07-24T00:00:00Z,A,ARI,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.325,0.387,0.578,3,lf
2012-07-27T00:00:00Z,H,CIN,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.388,0.58,3,lf
2012-07-28T00:00:00Z,H,CIN,1,4,2,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0.329,0.391,0.579,3,lf
2012-07-29T00:00:00Z,H,CIN,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0.389,0.578,3,lf
2012-07-31T00:00:00Z,H,STL,1,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.327,0.389,0.574,3,lf
2012-08-01T00:00:00Z,H,STL,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.324,0.387,0.568,3,lf
2012-08-02T00:00:00Z,H,STL,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.326,0.388,0.57,4,lf
2012-08-03T00:00:00Z,H,SF,1,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.324,0.387,0.567,4,lf
2012-08-04T00:00:00Z,H,SF,1,4,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.326,0.389,0.569,4,lf
2012-08-05T00:00:00Z,H,SF,1,4,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.327,0.392,0.569,4,lf
2012-08-06T00:00:00Z,A,LA,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.326,0.391,0.566,4,lf
2012-08-07T00:00:00Z,A,LA,1,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0.324,0.393,0.563,4,lf
2012-08-10T00:00:00Z,A,SF,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.322,0.392,0.559,4,lf
2012-08-11T00:00:00Z,A,SF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.388,0.553,3,lf
2012-08-12T00:00:00Z,A,SF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.384,0.546,4,lf
2012-08-13T00:00:00Z,H,MIL,1,3,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0.315,0.385,0.545,4,lf
2012-08-14T00:00:00Z,H,MIL,1,4,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.321,0.39,0.549,4,lf
2012-08-15T00:00:00Z,H,MIL,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0.391,0.549,4,lf
2012-08-16T00:00:00Z,H,MIA,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.322,0.39,0.546,3,lf
2012-08-17T00:00:00Z,H,MIA,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.32,0.389,0.542,4,lf
2012-08-22T00:00:00Z,A,NY,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.317,0.386,0.537,4,lf
2012-08-23T00:00:00Z,A,NY,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.316,0.387,0.535,4,lf
2012-08-24T00:00:00Z,A,CHI,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.315,0.385,0.539,4,lf
2012-08-25T00:00:00Z,A,CHI,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.313,0.384,0.535,3,lf
2012-08-26T00:00:00Z,A,CHI,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.382,0.532,4,lf
2012-08-27T00:00:00Z,H,LA,1,4,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0.308,0.38,0.527,3,lf
2012-08-29T00:00:00Z,H,LA,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.309,0.38,0.525,3,lf
2012-08-31T00:00:00Z,H,SD,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.309,0.379,0.523,3,lf
2012-09-01T00:00:00Z,H,SD,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.38,0.524,3,lf
2012-09-02T00:00:00Z,H,SD,1,4,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.309,0.38,0.524,3,lf
2012-09-03T00:00:00Z,A,ATL,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.381,0.523,3,lf
2012-09-04T00:00:00Z,A,ATL,1,4,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.312,0.382,0.532,3,lf
2012-09-05T00:00:00Z,A,ATL,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.31,0.381,0.528,3,lf
2012-09-06T00:00:00Z,A,ATL,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31,0.38,0.527,8,ph
2012-09-07T00:00:00Z,A,PHI,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.309,0.379,0.527,3,lf
2012-09-09T00:00:00Z,A,PHI,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.307,0.376,0.523,3,lf
2012-09-10T00:00:00Z,H,SF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.304,0.373,0.518,3,lf
2012-09-11T00:00:00Z,H,SF,1,5,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.305,0.374,0.519,3,lf
2012-09-12T00:00:00Z,H,SF,1,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.305,0.376,0.518,3,lf
2012-09-14T00:00:00Z,A,SD,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.31,0.379,0.521,3,lf
2012-09-15T00:00:00Z,A,SD,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.308,0.377,0.517,3,lf
2012-09-16T00:00:00Z,A,SD,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.308,0.377,0.518,3,lf
2012-09-17T00:00:00Z,A,SF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.376,0.517,6,ph
2012-09-19T00:00:00Z,A,SF,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.305,0.373,0.513,3,lf
2012-09-20T00:00:00Z,A,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.304,0.373,0.512,3,lf
2012-09-22T00:00:00Z,H,ARI,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.304,0.372,0.511,9,ph
2012-09-23T00:00:00Z,H,ARI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.371,0.51,9,ph
